item_id	Name	Genre	movieID
3121	Hitch-Hiker, The (1953)	Film-Noir	1554
2183	Man Who Knew Too Much, The (1956)	Thriller	1555
927	Women, The (1939)	Comedy	1556
3498	Midnight Express (1978)	Drama	1557
3203	Dead Calm (1989)	Thriller	1558
3204	Boys from Brazil, The (1978)	Thriller	1559
1464	Lost Highway (1997)	Mystery	1560
931	Spellbound (1945)	Mystery|Romance|Thriller	1561
2344	Runaway Train (1985)	Action|Adventure|Drama|Thriller	1562
2921	High Plains Drifter (1972)	Western	1563
949	East of Eden (1955)	Drama	1564
3727	Near Dark (1987)	Comedy|Horror	1565
2926	Hairspray (1988)	Comedy|Drama	1566
3587	Inferno (1980)	Horror	1567
3733	Paper Chase, The (1973)	Drama	1568
2932	Days of Heaven (1978)	Drama	1569
2867	Fright Night (1985)	Comedy|Horror	1570
3599	Anchors Aweigh (1945)	Comedy|Musical	1571
3230	Odessa File, The (1974)	Thriller	1572
3167	Carnal Knowledge (1971)	Drama	1573
3169	Falcon and the Snowman, The (1984)	Drama	1574
2941	South Pacific (1958)	Musical|Romance|War	1575
1130	Howling, The (1980)	Horror	1576
1061	Sleepers (1996)	Crime|Drama	1577
3681	For a Few Dollars More (1965)	Western	1578
3760	Kentucky Fried Movie, The (1977)	Comedy	1579
3693	Toxic Avenger, The (1985)	Comedy|Horror	1580
1152	He Walked by Night (1948)	Crime|Film-Noir|Thriller	1581
1086	Dial M for Murder (1954)	Mystery|Thriller	1582
2467	Name of the Rose, The (1986)	Mystery	1583
1300	My Life as a Dog (Mitt liv som hund) (1985)	Drama	1584
3844	Steel Magnolias (1989)	Drama	1585
1231	Right Stuff, The (1983)	Drama	1586
3340	Bride of the Monster (1956)	Horror|Sci-Fi	1587
2612	Mildred Pierce (1945)	Drama	1588
565	Cronos (1992)	Horror	1589
3271	Of Mice and Men (1992)	Drama	1590
2983	Ipcress File, The (1965)	Thriller	1591
1835	City of Angels (1998)	Romance	1592
3387	Who's Harry Crumb? (1989)	Comedy	1593
837	Matilda (1996)	Children's|Comedy	1594
1895	Can't Hardly Wait (1998)	Comedy|Drama|Romance	1595
3712	Soapdish (1991)	Comedy	1596
3597	Whipped (2000)	Comedy	1597
2796	Funny Farm (1988)	Comedy	1598
2432	Stepmom (1998)	Drama	1599
2379	Police Academy 2: Their First Assignment (1985)	Comedy	1600
2380	Police Academy 3: Back in Training (1986)	Comedy	1601
2382	Police Academy 5: Assignment: Miami Beach (1988)	Comedy	1602
2383	Police Academy 6: City Under Siege (1989)	Comedy	1603
2471	Crocodile Dundee II (1988)	Adventure|Comedy	1604
1251	8 1/2 (1963)	Drama	1605
2708	Autumn Tale, An (Conte d'automne) (1998)	Romance	1606
1760	Spice World (1997)	Comedy|Musical	1607
3365	Searchers, The (1956)	Western	1608
155	Beyond Rangoon (1995)	Drama|War	1609
3871	Shane (1953)	Drama|Western	1610
803	Walking and Talking (1996)	Romance	1611
1264	Diva (1981)	Action|Drama|Mystery|Romance|Thriller	1612
3512	Return to Me (2000)	Drama|Romance	1613
2575	Dreamlife of Angels, The (La Vie rêvée des anges) (1998)	Drama	1614
1419	Walkabout (1971)	Drama	1615
824	Kaspar Hauser (1993)	Drama	1616
2088	Popeye (1980)	Adventure|Comedy|Musical	1617
2732	Jules and Jim (Jules et Jim) (1961)	Drama	1618
3467	Hud (1963)	Drama|Western	1619
2238	Seven Beauties (Pasqualino Settebellezze) (1976)	Comedy|Drama	1620
2239	Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)	Comedy|Drama	1621
3473	Jonah Who Will Be 25 in the Year 2000 (1976)	Comedy	1622
3549	Guys and Dolls (1955)	Musical	1623
1949	Man for All Seasons, A (1966)	Drama	1624
2171	Next Stop, Wonderland (1998)	Comedy|Drama|Romance	1625
2682	Limbo (1999)	Drama	1626
3567	Bossa Nova (1999)	Comedy	1627
1964	Klute (1971)	Drama|Mystery	1628
3060	Commitments, The (1991)	Comedy|Drama	1629
2331	Living Out Loud (1998)	Comedy|Romance	1630
3061	Holiday Inn (1942)	Comedy|Musical	1631
863	Celestial Clockwork (1994)	Comedy	1632
2919	Year of Living Dangerously (1982)	Drama|Romance	1633
3649	American Gigolo (1980)	Drama	1634
945	Top Hat (1935)	Comedy|Musical|Romance	1635
3725	American Pop (1981)	Animation|Musical	1636
948	Giant (1956)	Drama	1637
3091	Kagemusha (1980)	Drama|War	1638
965	39 Steps, The (1935)	Thriller	1639
3320	Mifune (Mifunes sidste sang) (1999)	Comedy|Romance	1640
1078	Bananas (1971)	Comedy|War	1641
2385	Home Fries (1998)	Comedy|Romance	1642
3831	Saving Grace (2000)	Comedy	1643
1081	Victor/Victoria (1982)	Comedy|Musical	1644
2969	Man and a Woman, A (Un Homme et une Femme) (1966)	Drama|Romance	1645
123	Chungking Express (1994)	Drama|Mystery|Romance	1646
1162	Ruling Class, The (1972)	Comedy	1647
2611	Winslow Boy, The (1998)	Drama	1648
2474	Color of Money, The (1986)	Drama	1649
3852	Tao of Steve, The (2000)	Comedy	1650
1172	Cinema Paradiso (1988)	Comedy|Drama|Romance	1651
3788	Blowup (1966)	Drama|Mystery	1652
1827	Big One, The (1997)	Comedy|Documentary	1653
233	Exotica (1994)	Drama	1654
172	Johnny Mnemonic (1995)	Action|Sci-Fi|Thriller	1655
178	Love & Human Remains (1993)	Comedy	1656
2155	Slums of Beverly Hills, The (1998)	Comedy	1657
2815	Iron Eagle (1986)	Action|War	1658
1875	Clockwatchers (1997)	Comedy	1659
3480	Lucas (1986)	Drama	1660
2250	Men Don't Leave (1990)	Drama	1661
3706	Angel Heart (1987)	Film-Noir|Mystery|Thriller	1662
1963	Take the Money and Run (1969)	Comedy	1663
1603	Mimic (1997)	Sci-Fi|Thriller	1664
2334	Siege, The (1998)	Action|Thriller	1665
1395	Tin Men (1987)	Comedy|Drama	1666
2774	Better Than Chocolate (1999)	Comedy|Romance	1667
507	Perfect World, A (1993)	Action|Drama	1668
3142	U2: Rattle and Hum (1988)	Documentary|Musical	1669
1616	Peacemaker, The (1997)	Action|Thriller|War	1670
449	Fear of a Black Hat (1993)	Comedy	1671
1480	Smilla's Sense of Snow (1997)	Action|Drama|Thriller	1672
1147	When We Were Kings (1996)	Documentary	1673
3697	Predator 2 (1990)	Action|Sci-Fi|Thriller	1674
3196	Stalag 17 (1953)	Drama|War	1675
2972	Red Sorghum (Hong Gao Liang) (1987)	Drama|War	1676
2540	Corruptor, The (1999)	Action|Crime|Drama|Thriller	1677
3864	Godzilla 2000 (Gojira ni-sen mireniamu) (1999)	Action|Adventure|Sci-Fi	1678
1977	Friday the 13th: The Final Chapter (1984)	Horror	1679
1353	Mirror Has Two Faces, The (1996)	Comedy|Romance	1680
691	Mrs. Winterbourne (1996)	Comedy|Romance	1681
2677	Buena Vista Social Club (1999)	Documentary	1682
13	Balto (1995)	Animation|Children's	1683
779	'Til There Was You (1997)	Drama|Romance	1684
1894	Six Days Seven Nights (1998)	Adventure|Comedy|Romance	1685
46	How to Make an American Quilt (1995)	Drama|Romance	1686
1620	Kiss the Girls (1997)	Crime|Drama|Thriller	1687
92	Mary Reilly (1996)	Drama|Thriller	1688
490	Malice (1993)	Thriller	1689
2772	Detroit Rock City (1999)	Comedy	1690
3157	Stuart Little (1999)	Children's|Comedy	1691
2027	Mafia! (1998)	Comedy|Crime	1692
3519	Force 10 from Navarone (1978)	Action|War	1693
2669	Pork Chop Hill (1959)	War	1694
258	Kid in King Arthur's Court, A (1995)	Adventure|Children's|Comedy|Fantasy|Romance	1695
2816	Iron Eagle II (1988)	Action|War	1696
2748	Allan Quartermain and the Lost City of Gold (1987)	Action|Adventure	1697
3628	Flying Tigers (1942)	Action|Drama|War	1698
3643	Fighting Seabees, The (1944)	Action|Drama|War	1699
2430	Mighty Joe Young (1949)	Adventure|Children's|Drama	1700
897	For Whom the Bell Tolls (1943)	Adventure|War	1701
976	Farewell to Arms, A (1932)	Romance|War	1702
2524	Towering Inferno, The (1974)	Action|Drama	1703
3406	Captain Horatio Hornblower (1951)	Action|Adventure|War	1704
2537	Beyond the Poseidon Adventure (1979)	Adventure	1705
3412	Bear, The (1988)	Adventure	1706
1658	Life Less Ordinary, A (1997)	Romance|Thriller	1707
2546	Deep End of the Ocean, The (1999)	Drama	1708
3937	Runaway (1984)	Sci-Fi|Thriller	1709
1924	Plan 9 from Outer Space (1958)	Horror|Sci-Fi	1710
1518	Breakdown (1997)	Action|Thriller	1711
3555	U-571 (2000)	Action|Thriller	1712
2681	Free Enterprise (1998)	Comedy|Romance|Sci-Fi	1713
2408	Cocoon: The Return (1988)	Comedy|Sci-Fi	1714
379	Timecop (1994)	Action|Sci-Fi	1715
3802	Freejack (1992)	Action|Sci-Fi	1716
880	Island of Dr. Moreau, The (1996)	Sci-Fi|Thriller	1717
3807	Sinbad and the Eye of the Tiger (1977)	Action|Adventure	1718
66	Lawnmower Man 2: Beyond Cyberspace (1996)	Sci-Fi|Thriller	1719
3758	Communion (1989)	Drama|Sci-Fi|Thriller	1720
2520	Airport (1970)	Drama	1721
2456	Fly II, The (1989)	Horror|Sci-Fi	1722
1590	Event Horizon (1997)	Action|Mystery|Sci-Fi|Thriller	1723
2034	Black Hole, The (1979)	Sci-Fi	1724
3780	Rocketship X-M (1950)	Sci-Fi	1725
2986	Robocop 2 (1990)	Action|Crime|Sci-Fi	1726
3011	They Shoot Horses, Don't They? (1969)	Drama	1727
2097	Something Wicked This Way Comes (1983)	Children's|Horror	1728
3612	Slipper and the Rose, The (1976)	Adventure|Musical|Romance	1729
1952	Midnight Cowboy (1969)	Drama	1730
2846	Adventures of Milo and Otis, The (1986)	Children's	1731
1983	Halloween II (1981)	Horror	1732
1984	Halloween III: Season of the Witch (1983)	Horror	1733
1985	Halloween 4: The Return of Michael Myers (1988)	Horror	1734
1986	Halloween 5: The Revenge of Michael Myers (1989)	Horror	1735
891	Halloween: The Curse of Michael Myers (1995)	Horror|Thriller	1736
107	Muppet Treasure Island (1996)	Adventure|Children's|Comedy|Musical	1737
3251	Agnes of God (1985)	Drama|Mystery	1738
2460	Texas Chainsaw Massacre 2, The (1986)	Horror	1739
2461	Leatherface: Texas Chainsaw Massacre III (1990)	Horror	1740
2462	Return of the Texas Chainsaw Massacre, The (1994)	Horror	1741
3771	Golden Voyage of Sinbad, The (1974)	Action|Adventure	1742
2107	Halloween: H20 (1998)	Horror|Thriller	1743
2110	Dead Men Don't Wear Plaid (1982)	Comedy|Crime|Thriller	1744
1821	Object of My Affection, The (1998)	Comedy|Romance	1745
3284	They Might Be Giants (1971)	Comedy|Romance	1746
140	Up Close and Personal (1996)	Drama|Romance	1747
218	Boys on the Side (1995)	Comedy|Drama	1748
3436	Dying Young (1991)	Drama|Romance	1749
2491	Simply Irresistible (1999)	Comedy|Romance	1750
2492	20 Dates (1998)	Comedy	1751
2205	Mr. & Mrs. Smith (1941)	Comedy	1752
3873	Cat Ballou (1965)	Comedy|Western	1753
3874	Couch in New York, A (1996)	Comedy|Romance	1754
1914	Smoke Signals (1998)	Comedy|Drama	1755
305	Ready to Wear (Pret-A-Porter) (1994)	Comedy	1756
1414	Mother (1996)	Comedy	1757
1782	Little City (1998)	Comedy|Romance	1758
753	Month by the Lake, A (1995)	Comedy|Drama	1759
2738	Crimes of the Heart (1986)	Comedy|Drama	1760
900	American in Paris, An (1951)	Musical|Romance	1761
2168	Dance with Me (1998)	Drama|Romance	1762
3540	Passion of Mind (1999)	Romance|Thriller	1763
909	Apartment, The (1960)	Comedy|Drama	1764
697	Feeling Minnesota (1996)	Drama|Romance	1765
3045	Peter's Friends (1992)	Comedy|Drama	1766
1014	Pollyanna (1960)	Children's|Comedy|Drama	1767
2829	Muse, The (1999)	Comedy|Drama	1768
1018	That Darn Cat! (1965)	Children's|Comedy|Mystery	1769
1453	Beautician and the Beast, The (1997)	Comedy|Romance	1770
1600	She's So Lovely (1997)	Drama|Romance	1771
355	Flintstones, The (1994)	Children's|Comedy	1772
35	Carrington (1995)	Drama|Romance	1773
287	Nina Takes a Lover (1994)	Comedy|Romance	1774
289	Only You (1994)	Comedy|Romance	1775
2339	I'll Be Home For Christmas (1998)	Comedy|Romance	1776
1398	In Love and War (1996)	Romance|War	1777
937	Love in the Afternoon (1957)	Comedy|Romance	1778
2849	Queens Logic (1991)	Comedy|Drama	1779
2415	Violets Are Blue... (1986)	Drama|Romance	1780
2417	Heartburn (1986)	Comedy|Drama	1781
3076	Irma la Douce (1963)	Comedy	1782
371	Paper, The (1994)	Comedy|Drama	1783
447	Favor, The (1994)	Comedy|Romance	1784
2426	Theory of Flight, The (1998)	Comedy|Drama|Romance	1785
2356	Celebrity (1998)	Comedy	1786
1632	Smile Like Yours, A (1997)	Comedy|Romance	1787
2292	Overnight Delivery (1996)	Romance	1788
3814	Love and Death (1975)	Comedy	1789
2443	Playing by Heart (1998)	Drama|Romance	1790
469	House of the Spirits, The (1993)	Drama|Romance	1791
1571	When the Cats Away (Chacun cherche son chat) (1996)	Comedy|Romance	1792
2884	Dog Park (1998)	Comedy|Romance	1793
1226	Quiet Man, The (1952)	Comedy|Romance	1794
1083	Great Race, The (1965)	Comedy|Musical	1795
489	Made in America (1993)	Comedy	1796
2468	Jumpin' Jack Flash (1986)	Action|Comedy|Romance|Thriller	1797
1666	Hugo Pool (1997)	Romance	1798
2037	Candleshoe (1977)	Adventure|Children's|Comedy	1799
633	Denise Calls Up (1995)	Comedy	1800
492	Manhattan Murder Mystery (1993)	Comedy|Mystery	1801
566	Naked in New York (1994)	Comedy|Romance	1802
205	Unstrung Heroes (1995)	Comedy|Drama	1803
1677	Critical Care (1997)	Comedy	1804
3939	Slumber Party Massacre II, The (1987)	Horror	1805
847	Big Squeeze, The (1996)	Comedy|Drama	1806
1969	Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)	Horror	1807
1970	Nightmare on Elm Street 3: Dream Warriors, A (1987)	Horror	1808
1971	Nightmare on Elm Street 4: The Dream Master, A (1988)	Horror	1809
1972	Nightmare on Elm Street 5: The Dream Child, A (1989)	Horror	1810
1973	Freddy's Dead: The Final Nightmare (1991)	Horror	1811
1975	Friday the 13th Part 2 (1981)	Horror	1812
1978	Friday the 13th Part V: A New Beginning (1985)	Horror	1813
1979	Friday the 13th Part VI: Jason Lives (1986)	Horror	1814
366	Wes Craven's New Nightmare (1994)	Horror	1815
1980	Friday the 13th Part VII: The New Blood (1988)	Horror	1816
1981	Friday the 13th Part VIII: Jason Takes Manhattan (1989)	Horror	1817
3677	Baraka (1992)	Documentary	1818
2523	Rollercoaster (1977)	Drama|Thriller	1819
575	Little Rascals, The (1994)	Children's|Comedy	1820
2050	Herbie Goes Bananas (1980)	Adventure|Children's|Comedy	1821
599	Wild Bunch, The (1969)	Western	1822
2152	Air Bud: Golden Receiver (1998)	Children's|Comedy	1823
1359	Jingle All the Way (1996)	Adventure|Children's|Comedy	1824
829	Joe's Apartment (1996)	Comedy|Musical	1825
835	Foxfire (1996)	Drama	1826
836	Chain Reaction (1996)	Action|Adventure|Thriller	1827
1526	Fathers' Day (1997)	Comedy	1828
1459	Absolute Power (1997)	Mystery|Thriller	1829
2401	Pale Rider (1985)	Western	1830
1602	Leave It to Beaver (1997)	Comedy	1831
1474	Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)	Children's|Comedy	1832
3404	Titanic (1953)	Action|Drama	1833
2531	Battle for the Planet of the Apes (1973)	Action|Sci-Fi	1834
2532	Conquest of the Planet of the Apes (1972)	Action|Sci-Fi	1835
991	Michael Collins (1996)	Drama|War	1836
996	Last Man Standing (1996)	Action|Drama|Western	1837
1752	Hard Rain (1998)	Action|Thriller	1838
1762	Deep Rising (1998)	Action|Horror|Sci-Fi	1839
239	Goofy Movie, A (1995)	Animation|Children's|Comedy|Romance	1840
170	Hackers (1995)	Action|Crime|Thriller	1841
1931	Mutiny on the Bounty (1935)	Adventure	1842
1797	Everest (1998)	Documentary	1843
3615	Dinosaur (2000)	Animation|Children's	1844
1944	From Here to Eternity (1953)	Drama|Romance|War	1845
3477	Empire Records (1995)	Comedy|Drama	1846
336	Walking Dead, The (1995)	Drama|War	1847
15	Cutthroat Island (1995)	Action|Adventure|Romance	1848
19	Ace Ventura: When Nature Calls (1995)	Comedy	1849
1010	Love Bug, The (1969)	Children's|Comedy	1850
1011	Herbie Rides Again (1974)	Adventure|Children's|Comedy	1851
3483	Road to El Dorado, The (2000)	Animation|Children's	1852
2827	Astronaut's Wife, The (1999)	Sci-Fi|Thriller	1853
410	Addams Family Values (1993)	Comedy	1854
346	Backbeat (1993)	Drama|Musical	1855
419	Beverly Hillbillies, The (1993)	Comedy	1856
423	Blown Away (1994)	Action|Thriller	1857
280	Murder in the First (1995)	Drama|Thriller	1858
360	I Love Trouble (1994)	Action|Comedy	1859
2857	Yellow Submarine (1968)	Animation|Musical	1860
513	Radioland Murders (1994)	Comedy|Mystery|Romance	1861
514	Ref, The (1994)	Comedy	1862
516	Renaissance Man (1994)	Comedy|Drama|War	1863
374	Richie Rich (1994)	Children's|Comedy	1864
54	Big Green, The (1995)	Children's|Comedy	1865
376	River Wild, The (1994)	Action|Thriller	1866
453	For Love or Money (1993)	Comedy	1867
533	Shadow, The (1994)	Action	1868
534	Shadowlands (1993)	Drama|Romance	1869
2016	Apple Dumpling Gang Rides Again, The (1979)	Children's|Comedy|Western	1870
2965	Omega Code, The (1999)	Action	1871
486	Life with Mikey (1993)	Comedy	1872
3926	Voyage to the Bottom of the Sea (1961)	Adventure|Sci-Fi	1873
159	Clockers (1995)	Drama	1874
1054	Get on the Bus (1996)	Drama	1875
89	Nick of Time (1995)	Action|Thriller	1876
3861	Replacements, The (2000)	Comedy	1877
3509	Black and White (1999)	Drama	1878
3390	Shanghai Surprise (1986)	Adventure	1879
3616	Loser (2000)	Comedy|Romance	1880
23	Assassins (1995)	Thriller	1881
2007	Polish Wedding (1998)	Comedy	1882
1337	Body Snatcher, The (1945)	Horror	1883
2500	Jawbreaker (1999)	Comedy	1884
3617	Road Trip (2000)	Comedy	1885
3553	Gossip (2000)	Drama|Thriller	1886
886	Bulletproof (1996)	Action	1887
93	Vampire in Brooklyn (1995)	Comedy|Romance	1888
1177	Enchanted April (1991)	Drama	1889
571	Wedding Gift, The (1994)	Drama	1890
718	Visitors, The (Les Visiteurs) (1993)	Comedy|Sci-Fi	1891
2120	Needful Things (1993)	Drama|Horror	1892
1184	Mediterraneo (1991)	Comedy|War	1893
580	Princess Caraboo (1994)	Drama	1894
1190	Tie Me Up! Tie Me Down! (1990)	Drama	1895
735	Cemetery Man (Dellamorte Dellamore) (1994)	Comedy|Horror	1896
1342	Candyman (1992)	Horror	1897
1417	Portrait of a Lady, The (1996)	Drama	1898
1352	Albino Alligator (1996)	Crime|Thriller	1899
1280	Raise the Red Lantern (1991)	Drama	1900
2232	Cube (1997)	Sci-Fi|Thriller	1901
2162	NeverEnding Story II: The Next Chapter, The (1990)	Adventure|Children's|Fantasy	1902
2165	Your Friends and Neighbors (1998)	Drama	1903
1290	Some Kind of Wonderful (1987)	Drama|Romance	1904
1365	Ridicule (1996)	Drama	1905
766	I Shot Andy Warhol (1996)	Drama	1906
2315	Bride of Chucky (1998)	Horror|Thriller	1907
1522	Ripe (1996)	Drama	1908
2328	Vampires (1998)	Horror	1909
2264	We're No Angels (1989)	Drama	1910
3067	Women on the Verge of a Nervous Breakdown (1988)	Comedy|Drama	1911
1609	187 (1997)	Drama	1912
1611	My Own Private Idaho (1991)	Drama	1913
3078	Liberty Heights (1999)	Drama	1914
2349	Mona Lisa (1986)	Comedy|Thriller	1915
1623	Wishmaster (1997)	Horror	1916
1627	U Turn (1997)	Action|Crime|Mystery	1917
1483	Crash (1996)	Drama|Thriller	1918
950	Thin Man, The (1934)	Mystery	1919
3307	City Lights (1931)	Comedy|Drama|Romance	1920
3092	Chushingura (1962)	Drama	1921
893	Mother Night (1996)	Drama	1922
2517	Christine (1983)	Horror	1923
100	City Hall (1996)	Drama|Thriller	1924
3179	Angela's Ashes (1999)	Drama	1925
1648	House of Yes, The (1997)	Comedy|Drama|Thriller	1926
3326	What Planet Are You From? (2000)	Comedy|Sci-Fi	1927
1726	Postman, The (1997)	Drama	1928
2606	Idle Hands (1999)	Comedy|Horror	1929
126	NeverEnding Story III, The (1994)	Adventure|Children's|Fantasy	1930
3342	Birdy (1984)	Drama|War	1931
1816	Two Girls and a Guy (1997)	Comedy|Drama	1932
3285	Beach, The (2000)	Adventure|Drama	1933
1686	Red Corner (1997)	Crime|Thriller	1934
148	Awfully Big Adventure, An (1995)	Drama	1935
3437	Cool as Ice (1991)	Drama	1936
1769	Replacement Killers, The (1998)	Action|Thriller	1937
1913	Picnic at Hanging Rock (1975)	Drama|Mystery	1938
1848	Borrowers, The (1997)	Adventure|Children's|Comedy|Fantasy	1939
307	Three Colors: Blue (1993)	Drama	1940
309	Red Firecracker, Green Firecracker (1994)	Drama	1941
242	Farinelli: il castrato (1994)	Drama|Musical	1942
177	Lord of Illusions (1995)	Horror	1943
3605	King Creole (1958)	Drama|Musical	1944
3464	Solar Crisis (1993)	Sci-Fi|Thriller	1945
3393	Date with an Angel (1987)	Comedy|Fantasy	1946
322	Swimming with Sharks (1995)	Comedy|Drama	1947
326	To Live (Huozhe) (1994)	Drama	1948
184	Nadja (1994)	Drama	1949
259	Kiss of Death (1995)	Crime|Drama|Thriller	1950
188	Prophecy, The (1995)	Horror	1951
3478	Bamba, La (1987)	Drama	1952
190	Safe (1995)	Thriller	1953
193	Showgirls (1995)	Drama	1954
18	Four Rooms (1995)	Thriller	1955
268	Little Odessa (1994)	Drama	1956
3620	Myth of Fingerprints, The (1997)	Comedy|Drama	1957
3550	Hunger, The (1983)	Horror	1958
2750	Radio Days (1987)	Comedy|Drama	1959
1950	In the Heat of the Night (1967)	Drama|Mystery	1960
3557	Jennifer 8 (1992)	Thriller	1961
341	Double Happiness (1994)	Drama	1962
415	Another Stakeout (1993)	Comedy|Thriller	1963
22	Copycat (1995)	Crime|Drama|Thriller	1964
427	Boxing Helena (1993)	Mystery|Romance|Thriller	1965
281	Nobody's Fool (1994)	Drama	1966
358	Higher Learning (1995)	Drama	1967
3571	Time Code (2000)	Drama	1968
436	Color of Night (1994)	Drama|Thriller	1969
290	Once Were Warriors (1994)	Crime|Drama	1970
365	Little Buddha (1993)	Drama	1971
2851	Saturn 3 (1979)	Adventure|Sci-Fi|Thriller	1972
2781	Tingler, The (1959)	Horror	1973
2787	Cat's Eye (1985)	Horror	1974
519	Robocop 3 (1993)	Sci-Fi|Thriller	1975
448	Fearless (1993)	Drama	1976
55	Georgia (1995)	Drama	1977
1051	Trees Lounge (1996)	Drama	1978
2793	American Werewolf in Paris, An (1997)	Comedy|Horror	1979
522	Romper Stomper (1992)	Action|Drama	1980
382	Wolf (1994)	Drama|Horror	1981
456	Fresh (1994)	Drama	1982
3747	Jesus' Son (1999)	Drama	1983
1211	Wings of Desire (Der Himmel über Berlin) (1987)	Comedy|Drama|Romance	1984
2956	Someone to Watch Over Me (1987)	Action|Crime|Thriller	1985
611	Hellraiser: Bloodline (1996)	Action|Horror|Sci-Fi	1986
617	Flower of My Secret, The (La Flor de Mi Secreto) (1995)	Drama	1987
3764	F/X 2 (1992)	Action|Crime|Thriller	1988
482	Killing Zoe (1994)	Thriller	1989
3918	Hellbound: Hellraiser II (1988)	Horror	1990
3919	Hellraiser III: Hell on Earth (1992)	Horror	1991
1305	Paris, Texas (1984)	Drama	1992
2038	Cat from Outer Space, The (1978)	Children's|Comedy|Sci-Fi	1993
561	Killer (Bulletproof Heart) (1994)	Thriller	1994
2112	Grand Canyon (1991)	Crime|Drama	1995
2114	Outsiders, The (1983)	Drama	1996
1173	Cook the Thief His Wife & Her Lover, The (1989)	Drama	1997
3049	How I Won the War (1967)	Comedy|War	1998
3217	Star Is Born, A (1937)	Drama	1999
2788	And Now for Something Completely Different (1971)	Comedy	2000
3672	Benji (1974)	Adventure|Children's	2001
2786	Haunted Honeymoon (1986)	Comedy	2002
3794	Chuck & Buck (2000)	Comedy|Drama	2003
3797	In Crowd, The (2000)	Thriller	2004
2310	Mighty, The (1998)	Drama	2005
3820	Thomas and the Magic Railroad (2000)	Children's	2006
3694	Toxic Avenger, Part II, The (1989)	Comedy|Horror	2007
1228	Raging Bull (1980)	Drama	2008
2057	Incredible Journey, The (1963)	Adventure|Children's	2009
3024	Piranha (1978)	Horror|Sci-Fi	2010
695	True Crime (1995)	Mystery|Thriller	2011
2184	Trouble with Harry, The (1955)	Mystery|Thriller	2012
2364	Godzilla (Gojira) (1984)	Action|Sci-Fi	2013
2365	King Kong vs. Godzilla (Kingukongu tai Gojira) (1962)	Action|Sci-Fi	2014
3328	Ghost Dog: The Way of the Samurai (1999)	Crime|Drama	2015
2615	My Science Project (1985)	Adventure|Sci-Fi	2016
1862	Species II (1998)	Horror|Sci-Fi	2017
2744	Otello (1986)	Drama	2018
3663	Puppet Master 4 (1993)	Horror|Sci-Fi|Thriller	2019
3664	Puppet Master 5: The Final Chapter (1994)	Horror|Sci-Fi|Thriller	2020
392	Secret Adventures of Tom Thumb, The (1993)	Adventure|Children's	2021
2891	Happy, Texas (1999)	Comedy	2022
3923	Return of the Fly (1959)	Horror|Sci-Fi	2023
1311	Santa with Muscles (1996)	Comedy	2024
2147	Clan of the Cave Bear, The (1986)	Drama	2025
1421	Grateful Dead (1995)	Documentary	2026
3201	Five Easy Pieces (1970)	Drama	2027
3134	Grand Illusion (Grande illusion, La) (1937)	Drama|War	2028
3224	Woman in the Dunes (Suna no onna) (1964)	Drama	2029
3089	Bicycle Thief, The (Ladri di biciclette) (1948)	Drama	2030
959	Of Human Bondage (1934)	Drama	2031
978	Blue Angel, The (Blaue Engel, Der) (1930)	Drama	2032
3185	Snow Falling on Cedars (1999)	Drama	2033
3414	Love Is a Many-Splendored Thing (1955)	Romance	2034
3350	Raisin in the Sun, A (1961)	Drama	2035
314	Secret of Roan Inish, The (1994)	Drama	2036
1935	How Green Was My Valley (1941)	Drama	2037
3545	Cabaret (1972)	Musical|War	2038
2670	Run Silent, Run Deep (1958)	War	2039
1951	Oliver! (1968)	Musical	2040
3655	Blow-Out (La Grande Bouffe) (1973)	Drama	2041
3808	Two Women (La Ciociara) (1961)	Drama|War	2042
3811	Breaker Morant (1980)	Drama|War	2043
3742	Battleship Potemkin, The (Bronenosets Potyomkin) (1925)	Drama|War	2044
3816	Official Story, The (La Historia Oficial) (1985)	Drama	2045
1066	Shall We Dance? (1937)	Comedy|Musical|Romance	2046
615	Bread and Chocolate (Pane e cioccolata) (1973)	Drama	2047
3910	Dancer in the Dark (2000)	Drama|Musical	2048
1241	Braindead (1992)	Comedy|Horror	2049
113	Before and After (1996)	Drama|Mystery	2050
1731	Mr. Magoo (1997)	Comedy	2051
2583	Cookie's Fortune (1999)	Mystery	2052
3882	Bring It On (2000)	Comedy	2053
3238	Eye of the Beholder (1999)	Thriller	2054
3316	Reindeer Games (2000)	Action|Thriller	2055
3190	Supernova (2000)	Adventure|Sci-Fi	2056
3511	Ready to Rumble (2000)	Comedy	2057
3564	Flintstones in Viva Rock Vegas, The (2000)	Children's|Comedy	2058
3743	Boys and Girls (2000)	Comedy|Romance	2059
3908	Urban Legends: Final Cut (2000)	Horror	2060
3784	Kid, The (2000)	Comedy	2061
3789	Pawnbroker, The (1965)	Drama	2062
2130	Atlantic City (1980)	Crime|Drama|Romance	2063
1401	Ghosts of Mississippi (1996)	Drama	2064
806	American Buffalo (1996)	Drama	2065
2069	Trip to Bountiful, The (1985)	Drama	2066
664	Faithful (1996)	Comedy	2067
2212	Man Who Knew Too Much, The (1934)	Thriller	2068
3015	Coma (1978)	Thriller	2069
